case_id,date,time,zone,reportareadesc,neighborhddesc,locdesc,officer,emunit,emdivision,emsection,emshift,race,sex,age,timedisp,timearrive,timeclear,geox,geoy,addtime,ncodedesc,dispdesc,streetdir,street,city,state,zip,reccount,month,year
342111189833,2021-11-15,13:16:00,3424.0,200,MIDDLE RIVER TERR NEIGHBOR,,45029,OPB,OPSB,PATR,FL02,,,,1333.0,1345.0,1334.0,93819050,65639000,2021-11-15T15:18:14.000,40-VANDALISM/MALICIO,,NE,NE 4TH AV,FORT LAUDERDALE,FL,33304,1,11,2021
342111189817,2021-11-15,12:42:00,3480.0,228,DOWNTOWN FORT LAUDERDALE CIVIC ASSOC,,42255,OPS,PATR,PATR,FL02,,,,1301.0,1313.0,,93662619,65042525,2021-11-15T15:18:10.000,40-VANDALISM/MALICIO,,SW,SW 2ND ST,FORT LAUDERDALE,FL,33301,1,11,2021
342111189713,2021-11-15,09:35:00,3451.0,211,LAUDERDALE MANORS HOA,,42112,OPB,PATR,PATR,FL03,,,,1013.0,1032.0,1106.0,93293650,65622138,2021-11-15T11:10:45.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,W,W SUNRISE BLVD,FORT LAUDERDALE,FL,33311,1,11,2021
342111189632,2021-11-15,06:35:00,3425.0,144,CORAL RIDGE ASSOCIATION,,42029,OPS,PATR,PATR,FL01,,,,658.0,712.0,758.0,94814400,65683663,2021-11-15T08:02:27.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,E,E SUNRISE BLVD,FORT LAUDERDALE,FL,33304,1,11,2021
342111189614,2021-11-15,05:38:00,3424.0,200,MIDDLE RIVER TERR NEIGHBOR,,45554,OPB,PATR,TRNG,FL01,,,,542.0,546.0,649.0,93874431,65787025,2021-11-15T06:52:14.000,40-VANDALISM/MALICIO,,NE,NE 5TH TER,FORT LAUDERDALE,FL,33304,1,11,2021
342111189227,2021-11-14,12:23:00,3412.0,302,CENTRAL BEACH ALLIANCE,,45015,OPB,OPSB,TRNG,FL01,,,,1224.0,1254.0,2107.0,94922494,65378219,2021-11-14T21:15:50.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,ORTON AV,FORT LAUDERDALE,FL,33304,1,11,2021
342111189175,2021-11-14,10:24:00,3441.0,217,DURRS HOMEOWNERS ASSOC,,42731,OPB,PATR,PATR,FL03,,,,1025.0,1031.0,1053.0,93077763,65420206,2021-11-14T10:57:20.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NW,NW 7TH ST,FORT LAUDERDALE,FL,33311,1,11,2021
342111189088,2021-11-14,05:11:00,3420.0,223,FLAGLER VILLAGE CIVIC ASSOC,,45529,OPB,OPSB,TRNG,FL01,,,,513.0,525.0,635.0,93815600,65147288,2021-11-14T06:44:42.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 3RD AV,FORT LAUDERDALE,FL,33301,1,11,2021
342111189038,2021-11-14,20:02:00,3440.0,220,DORSEY-RIVERBEND HOA,,46142,OPB,OPSB,PATR,FL03,,,,203.0,204.0,215.0,93247969,65148663,2021-11-14T02:23:33.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NW,NW 2ND ST,FORT LAUDERDALE,FL,33311,1,11,2021
342111188756,2021-11-13,16:10:00,3441.0,214,RIVER GARDEN SWEETING ESTATE,,0,,,,,,,,,,,92841844,65346413,2021-11-13T16:17:31.000,40-VANDALISM/MALICIO,I-NO POLICE RESPONSE TO NON-EMERGENCY CALL,NW,NW 6TH ST,FORT LAUDERDALE,FL,33311,1,11,2021
342111188635,2021-11-13,12:56:00,3460.0,109,,,44523,OPB,PATR,PATR,FL01,,,,1359.0,1413.0,1508.0,92336175,67422969,2021-11-13T15:15:16.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,W,W COMMERCIAL BLVD,FORT LAUDERDALE,FL,33309,1,11,2021
342111188579,2021-11-13,10:54:00,3453.0,241,ROCK ISLAND NEIGHBORHOOD ASSOC,,42267,INV,CI,CACR,FL02,,,,1101.0,1107.0,1140.0,92634156,66223013,2021-11-13T11:49:06.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 21ST ST,FORT LAUDERDALE,FL,33311,1,11,2021
342111188097,2021-11-12,15:32:00,3471.0,320,HARBORDALE CIVIC ASSOC,,45027,OPB,PATR,PATR,FL03,,,,1535.0,1539.0,1709.0,94082038,64204388,2021-11-12T17:19:28.000,40-VANDALISM/MALICIO,,SE,SE 10TH AV,FORT LAUDERDALE,FL,33316,1,11,2021
342111187953,2021-11-12,11:52:00,3471.0,320,HARBORDALE CIVIC ASSOC,,44917,OPB,OPSB,TRNG,FL01,,,,1153.0,1202.0,1314.0,94082038,64204388,2021-11-12T13:28:10.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,SE,SE 10TH AV,FORT LAUDERDALE,FL,33316,1,11,2021
342111187826,2021-11-12,07:56:00,3451.0,210,LAUDERDALE MANORS HOA,,42028,OPS,PATR,PATR,FL01,,,,757.0,832.0,928.0,92891550,65795150,2021-11-12T09:30:52.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,LAUDERDALE MANORS DR,FORT LAUDERDALE,FL,33311,1,11,2021
342111187641,2021-11-11,19:53:00,3451.0,210,LAUDERDALE MANORS HOA,,44816,OPS,PATR,PATR,FL02,,,,2040.0,2049.0,2207.0,92889481,65796688,2021-11-11T22:19:21.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,LAUDERDALE MANORS DR,FORT LAUDERDALE,FL,33311,1,11,2021
342111187391,2021-11-11,12:23:00,3450.0,213,SOUTH MIDDLE RIVER CIVIC ASSOC,,46235,OPB,OPSB,TRNG,FL01,,,,1226.0,1245.0,1417.0,93408163,65692806,2021-11-11T14:22:21.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 8TH AV,FORT LAUDERDALE,FL,33311,1,11,2021
342111187383,2021-11-11,12:06:00,3473.0,307,RIO VISTA CIVIC ASSOC,,41969,OPB,LTDY,PATR,FL01,,,,1207.0,1218.0,1301.0,94009969,64742019,2021-11-11T13:06:55.000,40-VANDALISM/MALICIO,,SE,SE 8TH ST,FORT LAUDERDALE,FL,33316,1,11,2021
342111187307,2021-11-11,09:50:00,3451.0,201,LAUDERDALE MANORS HOA,,41904,OPB,PATR,PATR,FL01,,,,951.0,,1205.0,93354506,66253325,2021-11-11T12:11:38.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 9TH AV,FORT LAUDERDALE,FL,33311,1,11,2021
342111187293,2021-11-11,09:18:00,3440.0,220,DORSEY-RIVERBEND HOA,,44892,OPB,OPSB,PATR,FL01,,,,925.0,925.0,1006.0,93301425,65125763,2021-11-11T10:11:01.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 1ST ST,FORT LAUDERDALE,FL,33311,1,11,2021
342111187266,2021-11-11,08:16:00,3440.0,221,PROGRESSO VILLAGE,,42027,OPB,PATR,PATR,FL03,,,,835.0,835.0,1000.0,93486575,65234113,2021-11-11T10:06:00.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,NW 7TH AV,FORT LAUDERDALE,FL,33311,1,11,2021
342111187170,2021-11-11,13:02:00,3424.0,207,MIDDLE RIVER TERR NEIGHBOR,,44049,OPB,PATR,PATR,FL01,,,,148.0,151.0,349.0,93889944,65983669,2021-11-11T03:55:03.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 15TH ST,FORT LAUDERDALE,FL,33304,1,11,2021
342111187102,2021-11-10,22:24:00,3480.0,227,SAILBOAT BEND CIVIC ASSOC,,42003,OPB,PATR,PATR,FL03,,,,2224.0,2224.0,31.0,93626081,65072356,2021-11-11T00:39:38.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 3RD AV,FORT LAUDERDALE,FL,33301,1,11,2021
342111186702,2021-11-10,09:29:00,3430.0,124,CORAL RIDGE COUNTRY CLUB ESTATE,,41838,OPB,PATR,PATR,FL01,,,,1221.0,1224.0,1254.0,94731388,67486956,2021-11-10T13:01:19.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 48TH LN,FORT LAUDERDALE,FL,33308,1,11,2021
342111186502,2021-11-09,22:33:00,3441.0,214,,,42160,OPS,PATR,PATR,FL02,,,,2236.0,2241.0,2314.0,92727738,65504100,2021-11-09T23:22:08.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 8TH CT,FORT LAUDERDALE,FL,33311,1,11,2021
342111186497,2021-11-09,22:22:00,3453.0,241,ROCK ISLAND NEIGHBORHOOD ASSOC,,41869,OPB,PATR,PATR,FL02,,,,2224.0,2231.0,2333.0,92627256,66186325,2021-11-09T23:37:10.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 20TH ST,FORT LAUDERDALE,FL,33311,1,11,2021
342111186208,2021-11-09,12:51:00,3494.0,329,MELROSE PARK,,42119,OPB,PATR,PATR,FL03,,,,1354.0,1411.0,1442.0,92124738,64540513,2021-11-09T14:47:25.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,JACKSON BLVD,FORT LAUDERDALE,FL,33312,1,11,2021
342111186114,2021-11-09,09:56:00,3450.0,213,SOUTH MIDDLE RIVER CIVIC ASSOC,,41848,OPS,PATR,PATR,FL01,,,,956.0,956.0,1118.0,93728238,65697238,2021-11-09T11:24:23.000,40-VANDALISM/MALICIO,,NE,NE 11TH ST,FORT LAUDERDALE,FL,33304,1,11,2021
342111186085,2021-11-09,09:04:00,3450.0,213,SOUTH MIDDLE RIVER CIVIC ASSOC,,41848,OPS,PATR,PATR,FL01,,,,906.0,932.0,1118.0,93762588,65700813,2021-11-09T11:24:22.000,40-VANDALISM/MALICIO,,NE,NE 11TH ST,FORT LAUDERDALE,FL,33304,1,11,2021
342111186066,2021-11-09,08:25:00,3493.0,230,SUNSET CIVIC ASSOC,,41943,OPB,PATR,PATR,FL02,,,,832.0,849.0,931.0,92243288,64470388,2021-11-09T09:38:32.000,40-VANDALISM/MALICIO,O-SUPPLEMENT TO CASE,,DAVIE BLVD,FORT LAUDERDALE,FL,33312,1,11,2021
342111186036,2021-11-09,07:06:00,3422.0,140,LAKE RIDGE RESIDENTS ASSOC,,41838,OPB,PATR,PATR,FL01,,,,706.0,718.0,812.0,94196694,65804606,2021-11-09T08:17:56.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 15TH AV,FORT LAUDERDALE,FL,33304,1,11,2021
342111185884,2021-11-08,20:35:00,3413.0,309,CENTRAL BEACH ALLIANCE,,43063,OPB,PATR,PATR,FL02,,,,2035.0,2035.0,2133.0,94960438,64945250,2021-11-08T21:36:00.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,SEABREEZE BLVD,FORT LAUDERDALE,FL,33316,1,11,2021
342111185792,2021-11-08,17:32:00,3425.0,131,CORAL RIDGE ASSOCIATION,,42262,OPB,PATR,PATR,FL03,,,,1736.0,1736.0,1920.0,94852694,66698969,2021-11-08T19:25:37.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 30TH ST,FORT LAUDERDALE,FL,33306,1,11,2021
342111185725,2021-11-08,15:26:00,3475.0,306,DOWNTOWN FORT LAUDERDALE CIVIC ASSOC,,45027,OPB,PATR,PATR,FL03,,,,1528.0,1532.0,1844.0,93832100,64753538,2021-11-08T18:55:14.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SE,SE 3RD AV,FORT LAUDERDALE,FL,33316,1,11,2021
342111185686,2021-11-08,14:15:00,3491.0,225,RIVERLAND CIVIC ASSOC,,41945,OPB,PATR,PATR,FL03,,,,1417.0,1422.0,1553.0,92591350,64893625,2021-11-08T16:03:45.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 27TH AV,FORT LAUDERDALE,FL,33312,1,11,2021
342111185603,2021-11-08,11:41:00,3432.0,120,LANDINGS RESIDENTAIL ASSOC,,41845,OPB,PATR,PATR,FL01,,,,1221.0,1221.0,1311.0,94794325,67808050,2021-11-08T13:22:41.000,40-VANDALISM/MALICIO,O-SUPPLEMENT TO CASE,NE,NE 55TH CT,FORT LAUDERDALE,FL,33308,1,11,2021
342111185566,2021-11-08,11:03:00,3493.0,230,SUNSET CIVIC ASSOC,LAT: <26.102968>  LONG: <,41846,OPB,PATR,PATR,FL01,,,,1111.0,1125.0,1134.0,92271913,64476150,2021-11-08T11:37:05.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,,DAVIE BLVD,FORT LAUDERDALE,FL,33312,1,11,2021
342111185410,2021-11-08,03:00:00,3451.0,210,LAUDERDALE MANORS HOA,,44969,OPB,OPSB,TRNG,FL01,,,,302.0,303.0,309.0,92958456,65831344,2021-11-08T03:14:17.000,40-VANDALISM/MALICIO,,NW,NW 13TH CT,FORT LAUDERDALE,FL,33311,1,11,2021
342111185004,2021-11-07,10:38:00,3470.0,323,EDGEWOOD CIVIC ASSOC,,41969,OPB,LTDY,PATR,FL01,,,,1040.0,1103.0,1141.0,93422925,63809994,2021-11-07T11:45:51.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 31ST ST,FORT LAUDERDALE,FL,33315,1,11,2021
342111184984,2021-11-07,09:49:00,3432.0,120,LANDINGS RESIDENTAIL ASSOC,,46307,OPB,OPSB,TRNG,FL01,,,,949.0,955.0,1135.0,94794325,67808050,2021-11-07T11:40:50.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 55TH CT,FORT LAUDERDALE,FL,33308,1,11,2021
342111184672,2021-11-06,20:20:00,3431.0,119,KNOLL RIDGE HOA,,45633,OPB,OPSB,TRNG,FL01,,,,2202.0,,2202.0,94383500,67711631,2021-11-06T22:06:25.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NE,NE 18TH AV,FORT LAUDERDALE,FL,33308,1,11,2021
342111184312,2021-11-06,07:21:00,3441.0,217,DURRS HOMEOWNERS ASSOC,,43953,OPB,PATR,PATR,FL01,,,,758.0,800.0,826.0,93205138,65456831,2021-11-06T08:33:45.000,40-VANDALISM/MALICIO,M-SAME AS PREVIOUS CASE,NW,NW 13TH TER,FORT LAUDERDALE,FL,33311,1,11,2021
342111183631,2021-11-05,01:02:00,3440.0,220,DORSEY-RIVERBEND HOA,,41901,OPB,PATR,PATR,FL01,,,,13.0,17.0,45.0,93197425,65303056,2021-11-05T00:53:44.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NW,NW 14TH AV,FORT LAUDERDALE,FL,33311,1,11,2021
342111183483,2021-11-04,17:55:00,3450.0,213,SOUTH MIDDLE RIVER CIVIC ASSOC,,45424,OPB,OPSB,PATR,FL01,,,,1755.0,1810.0,2038.0,93785794,65660350,2021-11-04T20:42:19.000,40-VANDALISM/MALICIO,,NE,NE 3RD AV,FORT LAUDERDALE,FL,33304,1,11,2021
342111183308,2021-11-04,11:29:00,3452.0,209,DILLARD PARK HOA,,42075,OPS,PATR,PATR,FL02,,,,1320.0,1320.0,1326.0,92702638,65615750,2021-11-04T13:54:22.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,,W SUNRISE BLVD/NW 24TH AV,FORT LAUDERDALE,FL,33311,1,11,2021
342111183146,2021-11-04,05:13:00,3421.0,142,VICTORIA PARK CIVIC ASSOC,,45030,OPB,OPSB,TRNG,FL01,,,,726.0,732.0,740.0,94357919,65659081,2021-11-04T07:46:41.000,40-VANDALISM/MALICIO,G-GONE ARRIVAL (GOA),,E SUNRISE BLVD/NE 17TH WAY,FORT LAUDERDALE,FL,33304,1,11,2021
342111182732,2021-11-03,11:31:00,3420.0,218,FLAGLER VILLAGE CIVIC ASSOC,,44749,OPB,OPSB,TRNG,FL01,,,,1351.0,1351.0,,93850738,65445444,2021-11-03T16:12:23.000,40-VANDALISM/MALICIO,,NE,NE 7TH ST,FORT LAUDERDALE,FL,33304,1,11,2021
342111182696,2021-11-03,10:23:00,3440.0,219,DORSEY-RIVERBEND HOA,,42310,OPB,PATR,PATR,FL01,,,,1045.0,1048.0,1202.0,92958963,65239681,2021-11-03T12:17:52.000,40-VANDALISM/MALICIO,,NW,NW 19TH AV,FORT LAUDERDALE,FL,33311,1,11,2021
342111182499,2021-11-02,23:54:00,3453.0,239,ROCK ISLAND NEIGHBORHOOD ASSOC,,44613,OPB,PATR,PATR,FL01,,,,2356.0,1.0,24.0,92288450,66319038,2021-11-03T00:26:15.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 31ST AV,FORT LAUDERDALE,FL,33311,1,11,2021
342111182420,2021-11-02,20:34:00,3451.0,205,LAUDERDALE MANORS HOA,,44666,OPB,PATR,PATR,FL03,,,,2059.0,2105.0,2123.0,93180100,66014025,2021-11-02T21:35:07.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 16TH ST,FORT LAUDERDALE,FL,33311,1,11,2021
342111182339,2021-11-02,17:59:00,3421.0,147,VICTORIA PARK CIVIC ASSOC,,42262,OPB,PATR,PATR,FL03,,,,1804.0,1813.0,2057.0,94270713,65303706,2021-11-02T21:19:58.000,40-VANDALISM/MALICIO,,NE,NE 4TH PL,FORT LAUDERDALE,FL,33301,1,11,2021
342111182278,2021-11-02,16:07:00,3491.0,225,RIVERLAND CIVIC ASSOC,,42075,OPS,PATR,PATR,FL02,,,,1643.0,1644.0,1725.0,92732319,65076169,2021-11-02T17:47:53.000,40-VANDALISM/MALICIO,,W,W BROWARD BLVD,FORT LAUDERDALE,FL,33312,1,11,2021
342111182224,2021-11-02,14:50:00,3423.0,135,POINSETTIA HEIGHTS CIVIC ASSOC,,45015,OPB,OPSB,TRNG,FL01,,,,1453.0,1509.0,2108.0,94177413,66166369,2021-11-02T21:19:58.000,40-VANDALISM/MALICIO,,NE,NE 18TH ST,FORT LAUDERDALE,FL,33305,1,11,2021
342111182146,2021-11-02,11:57:00,3440.0,219,DORSEY-RIVERBEND HOA,,41822,OPS,PATR,PATR,FL02,,,,1325.0,1441.0,1604.0,92957994,65204663,2021-11-02T16:19:28.000,40-VANDALISM/MALICIO,,NW,NW 19TH AV,FORT LAUDERDALE,FL,33311,1,11,2021
342111181920,2021-11-01,23:29:00,3450.0,213,SOUTH MIDDLE RIVER CIVIC ASSOC,,46056,OPB,OPSB,TRNG,FL01,,,,2330.0,2331.0,27.0,93399394,65624000,2021-11-02T00:34:35.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,W,W SUNRISE BLVD,FORT LAUDERDALE,FL,33311,1,11,2021
342111181860,2021-11-01,20:36:00,3420.0,222,FLAGLER VILLAGE CIVIC ASSOC,,42108,OPB,PATR,PATR,FL03,,,,14.0,32.0,104.0,93916756,65298225,2021-11-02T01:09:37.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N FEDERAL HWY,FORT LAUDERDALE,FL,33301,1,11,2021
342111181520,2021-11-01,09:45:00,3431.0,113,IMPERIAL POINT ASSOCIATION,,41838,OPB,PATR,PATR,FL01,,,,945.0,958.0,1128.0,94596169,68126981,2021-11-01T11:30:49.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 63RD ST,FORT LAUDERDALE,FL,33308,1,11,2021
342111181488,2021-11-01,08:30:00,3451.0,204,LAUDERDALE MANORS HOA,,43953,OPB,PATR,PATR,FL01,,,,836.0,846.0,905.0,93012906,66157344,2021-11-01T09:14:57.000,40-VANDALISM/MALICIO,K-UNFOUNDED,NW,NW 19TH ST,FORT LAUDERDALE,FL,33311,1,11,2021
342110181251,2021-10-31,22:09:00,3431.0,115,CORAL RIDGE ISLES ASSOC,NO NAME APT BLDG/COMPLEX,42001,OPS,PATR,PATR,FL03,,,,2230.0,2234.0,2346.0,94355656,68044156,2021-10-31T23:54:25.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 60TH ST,FORT LAUDERDALE,FL,33334,1,10,2021
342110181241,2021-10-31,21:45:00,3431.0,113,IMPERIAL POINT ASSOCIATION,,41832,OPB,PATR,PATR,FL03,,,,2149.0,2157.0,2304.0,94728388,68120000,2021-10-31T23:09:18.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 22ND AV,FORT LAUDERDALE,FL,33308,1,10,2021
342110180849,2021-10-31,09:05:00,3452.0,203,,,42053,OPS,PATR,PATR,FL03,,,,906.0,913.0,1030.0,92706531,65983125,2021-10-31T10:36:46.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 24TH AV,FORT LAUDERDALE,FL,33311,1,10,2021
342110180822,2021-10-31,07:45:00,3424.0,208,MIDDLE RIVER TERR NEIGHBOR,,41992,OPB,PATR,PATR,FL01,,,,822.0,827.0,953.0,93980456,65873125,2021-10-31T09:56:42.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 13TH CT,FORT LAUDERDALE,FL,33304,1,10,2021
342110180698,2021-10-31,12:02:00,3450.0,213,SOUTH MIDDLE RIVER CIVIC ASSOC,,45631,OPS,OPSB,PATR,FL03,,,,123.0,127.0,209.0,93464538,65768344,2021-10-31T02:25:22.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 7TH AV,FORT LAUDERDALE,FL,33311,1,10,2021
342110180209,2021-10-30,10:21:00,3442.0,216,PROGRESSO VILLAGE,,0,,,,,,,,,,,93389363,65554944,2021-10-30T10:36:10.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NW,NW 9TH ST,FORT LAUDERDALE,FL,33311,1,10,2021
342110180096,2021-10-30,03:22:00,3481.0,228,DOWNTOWN FORT LAUDERDALE CIVIC ASSOC,,44810,SSB,SUPP,TRNG,FL01,,,,323.0,,514.0,93687081,65002419,2021-10-30T05:15:26.000,40-VANDALISM/MALICIO,R-REFER TO OTHER AGENCY,SW,SW 1ST AV,FORT LAUDERDALE,FL,33301,1,10,2021
342110179993,2021-10-29,22:52:00,3441.0,214,RIVER GARDEN SWEETING ESTATE,,45138,OPB,OPSB,PATR,FL03,,,,2258.0,2318.0,2329.0,92748744,65280900,2021-10-29T23:34:42.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 23RD AV,FORT LAUDERDALE,FL,33311,1,10,2021
342110179951,2021-10-29,21:40:00,3440.0,219,DORSEY-RIVERBEND HOA,,44780,OPB,PATR,PATR,FL03,,,,2141.0,2143.0,2159.0,93034494,65311344,2021-10-29T22:04:23.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 16TH AV,FORT LAUDERDALE,FL,33311,1,10,2021
342110179194,2021-10-28,16:13:00,3451.0,205,LAUDERDALE MANORS HOA,,42150,SSB,ADMS,TRNG,FL01,,,,1830.0,,1830.0,93206931,66040000,2021-10-28T18:38:54.000,40-VANDALISM/MALICIO,I-NO POLICE RESPONSE TO NON-EMERGENCY CALL,NW,NW 16TH CT,FORT LAUDERDALE,FL,33311,1,10,2021
342110179144,2021-10-28,14:50:00,3441.0,215,DURRS HOMEOWNERS ASSOC,,44523,OPB,PATR,PATR,FL01,,,,1553.0,1559.0,1734.0,92942806,65415856,2021-10-28T17:38:43.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 19TH AV,FORT LAUDERDALE,FL,33311,1,10,2021
342110178889,2021-10-28,06:10:00,3451.0,210,LAUDERDALE MANORS HOA,,41904,OPB,PATR,PATR,FL01,,,,610.0,617.0,741.0,93021369,65833406,2021-10-28T07:49:39.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 13TH CT,FORT LAUDERDALE,FL,33311,1,10,2021
342110178429,2021-10-27,11:39:00,3490.0,234,RIVERSIDE PARK RESIDENTS ASSOC,,41891,OPB,PATR,PATR,FL02,,,,1251.0,1313.0,1401.0,93166475,64676056,2021-10-27T14:06:40.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 9TH ST,FORT LAUDERDALE,FL,33312,1,10,2021
342110178344,2021-10-27,09:21:00,3431.0,113,IMPERIAL POINT ASSOCIATION,,41838,OPB,PATR,PATR,FL01,,,,940.0,1002.0,1015.0,94373550,68071006,2021-10-27T10:22:14.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 62ND ST,FORT LAUDERDALE,FL,33308,1,10,2021
342110178076,2021-10-26,19:44:00,3431.0,113,IMPERIAL POINT ASSOCIATION,,45015,OPB,OPSB,TRNG,FL01,,,,1946.0,2006.0,2121.0,94862469,68184894,2021-10-26T21:27:03.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N FEDERAL HWY,FORT LAUDERDALE,FL,33308,1,10,2021
342110177934,2021-10-26,15:28:00,3412.0,303,CENTRAL BEACH ALLIANCE,,41957,OPB,PATR,PATR,FL02,,,,1532.0,1550.0,1555.0,94917769,65092506,2021-10-26T16:02:55.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,,LAS OLAS CIR,FORT LAUDERDALE,FL,33316,1,10,2021
342110177931,2021-10-26,15:22:00,3475.0,305,TARPON RIVER CIVIC ASSOC,,42745,OPB,PATR,PATR,FL02,,,,1524.0,1534.0,1650.0,93594456,64919825,2021-10-26T16:56:01.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 4TH AV,FORT LAUDERDALE,FL,33315,1,10,2021
342110177929,2021-10-26,15:19:00,3420.0,218,FLAGLER VILLAGE CIVIC ASSOC,,44905,OPB,OPSB,TRNG,FL01,,,,1545.0,1546.0,1657.0,93708075,65389394,2021-10-26T17:01:02.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N ANDREWS AV,FORT LAUDERDALE,FL,33311,1,10,2021
342110177790,2021-10-26,11:28:00,3451.0,211,LAUDERDALE MANORS HOA,,42310,OPB,PATR,PATR,FL01,,,,1151.0,1159.0,1256.0,93175338,65824006,2021-10-26T13:01:41.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,CHATEAU PARK DR,FORT LAUDERDALE,FL,33311,1,10,2021
342110177717,2021-10-26,09:35:00,3414.0,308,,,41838,OPB,PATR,PATR,FL01,,,,1035.0,1100.0,1220.0,94680713,64998206,2021-10-26T12:26:25.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,SUNSET DR,FORT LAUDERDALE,FL,33301,1,10,2021
342110177693,2021-10-26,08:48:00,3491.0,225,RIVERLAND CIVIC ASSOC,,41943,OPB,PATR,PATR,FL02,,,,853.0,859.0,946.0,92659369,64579244,2021-10-26T10:05:24.000,40-VANDALISM/MALICIO,,SW,SW 11TH CT,FORT LAUDERDALE,FL,33312,1,10,2021
342110177419,2021-10-25,18:02:00,3441.0,217,DURRS HOMEOWNERS ASSOC,,41960,INV,SID,SCU,FL02,,,,1913.0,1913.0,2039.0,93176950,65485731,2021-10-25T20:42:17.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 8TH ST,FORT LAUDERDALE,FL,33311,1,10,2021
342110177376,2021-10-25,16:45:00,3440.0,221,DORSEY-RIVERBEND HOA,,44893,OPS,OPSB,PATR,FL01,,,,1649.0,1649.0,1802.0,93480513,65164813,2021-10-25T18:06:55.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 2ND ST,FORT LAUDERDALE,FL,33311,1,10,2021
342110177352,2021-10-25,16:04:00,3420.0,218,FLAGLER VILLAGE CIVIC ASSOC,,44052,OPS,OPSB,PATR,FL02,,,,1608.0,,1632.0,93850738,65445444,2021-10-25T16:36:36.000,40-VANDALISM/MALICIO,I-NO POLICE RESPONSE TO NON-EMERGENCY CALL,NE,NE 7TH ST,FORT LAUDERDALE,FL,33304,1,10,2021
